,placeID,Rcuisine,Rpayment,parking_lot,latitude,longitude,name,address,city,state,country,price,Rambience,area
152,132875,Japanese,bank_debit_cards,valet parking,22.1499013,-100.9937793,shi ro ie,Lateral Salvador Nava Martinez 3145,San Luis Potosi,San Luis Potosi,Mexico,high,familiar,open
153,132872,American,cash,public,22.1735955,-100.9946027,Pizzeria Julios,Satelite 606 Satelite,San Luis Potosi,Mexico,Mexico,medium,familiar,closed
154,132872,American,bank_debit_cards,public,22.1735955,-100.9946027,Pizzeria Julios,Satelite 606 Satelite,San Luis Potosi,Mexico,Mexico,medium,familiar,closed
155,132870,Burgers,cash,no,22.1430781,-100.9354788,Tortas y hamburguesas el gordo,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,low,familiar,closed
156,132869,Pizzeria,cash,yes,22.1412384,-100.9239252,Dominos Pizza,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
157,132866,Bakery,cash,yes,22.1412198,-100.9313107,Chaires,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
158,132866,Cafeteria,cash,yes,22.1412198,-100.9313107,Chaires,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
159,132862,International,cash,valet parking,22.1506429,-100.9870148,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,high,familiar,closed
160,132862,International,VISA,valet parking,22.1506429,-100.9870148,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,high,familiar,closed
161,132862,International,MasterCard-Eurocard,valet parking,22.1506429,-100.9870148,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,high,familiar,closed
162,132862,International,American_Express,valet parking,22.1506429,-100.9870148,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,high,familiar,closed
163,132862,International,bank_debit_cards,valet parking,22.1506429,-100.9870148,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,high,familiar,closed
164,132861,Burgers,cash,yes,22.1480965,-101.0173023,Carls Jr,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
165,132861,Burgers,VISA,yes,22.1480965,-101.0173023,Carls Jr,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
166,132861,Burgers,MasterCard-Eurocard,yes,22.1480965,-101.0173023,Carls Jr,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
167,132861,Burgers,American_Express,yes,22.1480965,-101.0173023,Carls Jr,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
168,132861,Burgers,bank_debit_cards,yes,22.1480965,-101.0173023,Carls Jr,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
169,132858,Burgers,cash,no,22.1312917,-100.9371941,Hamburguesas Valle Dorado,Av. Coral,San Luis Potosi,San Luis Potosi,Mexico,low,familiar,closed
170,132856,Italian,cash,no,22.1513782,-100.9746337,Unicols Pizza,Plaza del Carmen,San Luis Potosi,San Luis Potosi,Mexico,low,familiar,closed
171,132854,International,cash,yes,22.1378633,-100.9383273,Sirlone,carr. mexico,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
172,132854,International,VISA,yes,22.1378633,-100.9383273,Sirlone,carr. mexico,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
173,132854,International,bank_debit_cards,yes,22.1378633,-100.9383273,Sirlone,carr. mexico,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
174,132851,American,cash,yes,22.136872,-100.9345736,KFC,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,San Luis Potosi,Mexico,low,familiar,closed
175,132851,Game,cash,yes,22.136872,-100.9345736,KFC,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,San Luis Potosi,Mexico,low,familiar,closed
176,132846,International,cash,no,22.1422732,-100.9426537,el lechon potosino ,circuito oriente esq. carretera 57,San Luis Potosi,San Luis Potosi,Mexico,low,familiar,open
177,132845,Mexican,cash,no,22.1262926,-100.9007764,Cenaduria El RincÃ³n de Tlaquepaque,av. seminario,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
178,132834,Mexican,cash,public,22.156469,-100.98554,Gorditas Doa Gloria,sevilla y olmedo 715 a,San Luis Potosi,San Luis Potosi,Mexico,low,familiar,closed
179,132825,Mexican,cash,no,22.1473922,-100.983092,puesto de tacos,esquina santos degollado y leon guzman,San Luis Potosi,San Luis Potosi,Mexico,low,familiar,open
180,132773,Family,cash,no,18.8699929,-99.2103195,El cotorreo,Emiliano Zapata Col. Tres de Mayo,Cuernavaca,Morelos,Mexico,low,familiar,open
181,132773,Mexican,cash,no,18.8699929,-99.2103195,El cotorreo,Emiliano Zapata Col. Tres de Mayo,Cuernavaca,Morelos,Mexico,low,familiar,open
182,132768,Family,cash,no,18.9257734,-99.2326355,Mariscos Tia Licha,avenida salvador montiel ,Cuernavaca,Morelos,Mexico,medium,familiar,closed
183,132768,Family,bank_debit_cards,no,18.9257734,-99.2326355,Mariscos Tia Licha,avenida salvador montiel ,Cuernavaca,Morelos,Mexico,medium,familiar,closed
184,132767,Vietnamese,cash,yes,18.8820871,-99.1630268,Restaurant Familiar El Chino,Paseo de las Fuentes,Jiutepec,Morelos,Mexico,medium,familiar,open
185,132767,Vietnamese,VISA,yes,18.8820871,-99.1630268,Restaurant Familiar El Chino,Paseo de las Fuentes,Jiutepec,Morelos,Mexico,medium,familiar,open
186,132767,Vietnamese,American_Express,yes,18.8820871,-99.1630268,Restaurant Familiar El Chino,Paseo de las Fuentes,Jiutepec,Morelos,Mexico,medium,familiar,open
187,132766,Japanese,cash,yes,18.9101777,-99.2315438,Mikasa,Himno nacional esq. Blvd. Juarez,Cuernavaca,Morelos,Mexico,medium,familiar,closed
188,132755,Mexican,cash,public,22.153324,-101.0195459,La Estrella de Dimas,Av. de los Pintores,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
189,132755,Mexican,VISA,public,22.153324,-101.0195459,La Estrella de Dimas,Av. de los Pintores,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
190,132755,Mexican,American_Express,public,22.153324,-101.0195459,La Estrella de Dimas,Av. de los Pintores,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
191,132755,Mexican,bank_debit_cards,public,22.153324,-101.0195459,La Estrella de Dimas,Av. de los Pintores,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
192,132754,Mexican,cash,no,22.1477379,-100.9906163,Cabana Huasteca,Cuauhtemoc 455,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
193,132740,Mexican,cash,no,23.7521965,-99.1666317,Carreton de Flautas y Migadas,Calle Mezquite Fracc Framboyanes,Ciudad Victoria,Tamaulipas,Mexico,low,familiar,open
194,132733,Pizzeria,cash,yes,23.7527071,-99.1625655,Little Cesarz,Calle Mezquite Fracc Framboyanes,Ciudad Victoria,Tamaulipas,Mexico,medium,familiar,closed
195,132733,Pizzeria,VISA,yes,23.7527071,-99.1625655,Little Cesarz,Calle Mezquite Fracc Framboyanes,Ciudad Victoria,Tamaulipas,Mexico,medium,familiar,closed
196,132733,Pizzeria,MasterCard-Eurocard,yes,23.7527071,-99.1625655,Little Cesarz,Calle Mezquite Fracc Framboyanes,Ciudad Victoria,Tamaulipas,Mexico,medium,familiar,closed
197,132733,Pizzeria,bank_debit_cards,yes,23.7527071,-99.1625655,Little Cesarz,Calle Mezquite Fracc Framboyanes,Ciudad Victoria,Tamaulipas,Mexico,medium,familiar,closed
198,132732,Mexican,cash,no,23.7543569,-99.171288,Taqueria EL amigo ,Calle Mezquite Fracc Framboyanes,Cd Victoria,Tamaulipas,Mexico,low,familiar,open
199,132723,Mexican,cash,public,22.1489337,-101.019845,Gordas de morales,Lateral Salvador Nava Martinez 3145,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
200,132723,Mexican,VISA,public,22.1489337,-101.019845,Gordas de morales,Lateral Salvador Nava Martinez 3145,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
201,132717,Fast_Food,cash,public,23.7318602,-99.1504365,tortas hawai,Satelite 606 Satelite,San Luis Potosi,San Luis Potosi,Mexico,medium,familiar,closed
202,132715,Mexican,cash,no,23.7324226,-99.1586602,tacos de la estacion,Satelite 606 Satelite,San Luis Potosi,San Luis Potosi,Mexico,low,quiet,open
203,132706,Mexican,cash,public,23.7292162,-99.1323571,Gorditas Dona Tota,Zaragoza entre Francisco Zarco y Lopez Velarde,Ciudad Victoria,Tamaulipas,Mexico,medium,familiar,closed
204,132706,Mexican,VISA,public,23.7292162,-99.1323571,Gorditas Dona Tota,Zaragoza entre Francisco Zarco y Lopez Velarde,Ciudad Victoria,Tamaulipas,Mexico,medium,familiar,closed
205,132667,Armenian,cash,no,23.7526973,-99.1633594,little pizza Emilio Portes Gil,calle emilio portes gil,Ciudad Victoria,Tamaulipas,Mexico,low,familiar,closed
206,132626,Italian,cash,yes,23.7375834,-99.1351318,la perica hamburguesa,Zaragoza entre Francisco Zarco y Lopez Velarde,Ciudad Victoria,Tamaulipas,Mexico,medium,familiar,closed
207,132626,Italian,American_Express,yes,23.7375834,-99.1351318,la perica hamburguesa,Zaragoza entre Francisco Zarco y Lopez Velarde,Ciudad Victoria,Tamaulipas,Mexico,medium,familiar,closed
208,132613,Mexican,cash,yes,23.7529035,-99.165076,carnitas_mata,lic. Emilio portes gil,Ciudad Victoria,Tamaulipas,Mexico,medium,familiar,closed
209,132609,Fast_Food,cash,yes,23.7602683,-99.1658646,Pollo_Frito_Buenos_Aires,tampico,Ciudad Victoria,Tamaulipas,Mexico,low,quiet,closed
210,132608,Mexican,cash,public,23.7588052,-99.1651297,Hamburguesas La perica,cd. mier,Ciudad Victoria,Tamaulipas,Mexico,low,quiet,open
211,132594,Mexican,cash,public,23.7521677,-99.165709,tacos de barbacoa enfrente del Tec,Calle Mezquite Fracc Framboyanes,Ciudad Victoria,Tamaulipas,Mexico,low,familiar,open
212,132584,Mexican,cash,yes,23.7523648,-99.1652879,Gorditas Dona Tota,Calle Mezquite Fracc Framboyanes,Ciudad Victoria,Tamaulipas,Mexico,medium,familiar,closed
213,132572,Cafeteria,cash,yes,22.1416471,-100.9927118,Cafe Chaires,Lateral Salvador Nava Martinez 3145,San Luis Potosi,San Luis Potosi,Mexico,low,familiar,closed
214,132560,Regional,cash,public,23.7523041,-99.1669133,puesto de gorditas,frente al tecnologico,Ciudad Victoria,Tamaulipas,Mexico,low,familiar,open
