,placeID,Rcuisine,hours,days,Rpayment,parking_lot,latitude,longitude,name,address,city,state,country,smoking_area,price,Rambience,area,other_services
125,135059,Bar,12:00-23:30;,Sun;,cash,yes,22.145108,-100.989547,Restaurant Bar Hacienda los Martinez,Santos Degollado 745 los Alamitos,San Luis Potosi,SLP,Mexico,section,medium,familiar,closed,none
126,135058,Pizzeria,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,cash,public,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
127,135058,Pizzeria,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,VISA,public,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
128,135058,Pizzeria,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,public,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
129,135058,Pizzeria,13:00-23:00;,Sat;,cash,public,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
130,135058,Pizzeria,13:00-23:00;,Sat;,VISA,public,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
131,135058,Pizzeria,13:00-23:00;,Sat;,MasterCard-Eurocard,public,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
132,135058,Pizzeria,13:00-23:00;,Sun;,cash,public,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
133,135058,Pizzeria,13:00-23:00;,Sun;,VISA,public,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
134,135058,Pizzeria,13:00-23:00;,Sun;,MasterCard-Eurocard,public,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
135,135057,Bar,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,cash,yes,22.145992,-100.955118,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,section,medium,familiar,closed,none
136,135057,Bar,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,VISA,yes,22.145992,-100.955118,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,section,medium,familiar,closed,none
137,135057,Bar,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,yes,22.145992,-100.955118,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,section,medium,familiar,closed,none
138,135057,Bar,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,American_Express,yes,22.145992,-100.955118,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,section,medium,familiar,closed,none
139,135057,Bar,13:00-23:00;,Sat;,cash,yes,22.145992,-100.955118,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,section,medium,familiar,closed,none
140,135057,Bar,13:00-23:00;,Sat;,VISA,yes,22.145992,-100.955118,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,section,medium,familiar,closed,none
141,135057,Bar,13:00-23:00;,Sat;,MasterCard-Eurocard,yes,22.145992,-100.955118,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,section,medium,familiar,closed,none
142,135057,Bar,13:00-23:00;,Sat;,American_Express,yes,22.145992,-100.955118,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,section,medium,familiar,closed,none
143,135057,Bar,13:00-23:00;,Sun;,cash,yes,22.145992,-100.955118,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,section,medium,familiar,closed,none
144,135057,Bar,13:00-23:00;,Sun;,VISA,yes,22.145992,-100.955118,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,section,medium,familiar,closed,none
145,135057,Bar,13:00-23:00;,Sun;,MasterCard-Eurocard,yes,22.145992,-100.955118,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,section,medium,familiar,closed,none
146,135057,Bar,13:00-23:00;,Sun;,American_Express,yes,22.145992,-100.955118,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,section,medium,familiar,closed,none
147,135055,Mexican,14:00-22:00;,Mon;Tue;Wed;Thu;Fri;,cash,yes,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
148,135055,Mexican,14:00-22:00;,Mon;Tue;Wed;Thu;Fri;,VISA,yes,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
149,135055,Mexican,14:00-22:00;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,yes,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
150,135055,Mexican,14:00-22:00;,Mon;Tue;Wed;Thu;Fri;,American_Express,yes,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
151,135055,Mexican,14:00-22:00;,Sat;,cash,yes,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
152,135055,Mexican,14:00-22:00;,Sat;,VISA,yes,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
153,135055,Mexican,14:00-22:00;,Sat;,MasterCard-Eurocard,yes,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
154,135055,Mexican,14:00-22:00;,Sat;,American_Express,yes,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
155,135055,Mexican,14:00-20:30;,Sun;,cash,yes,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
156,135055,Mexican,14:00-20:30;,Sun;,VISA,yes,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
157,135055,Mexican,14:00-20:30;,Sun;,MasterCard-Eurocard,yes,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
158,135055,Mexican,14:00-20:30;,Sun;,American_Express,yes,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
159,135054,Seafood,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;,cash,yes,22.140626,-100.915657,Restaurante y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella de Oriente,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
160,135054,Seafood,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;,VISA,yes,22.140626,-100.915657,Restaurante y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella de Oriente,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
161,135054,Seafood,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,yes,22.140626,-100.915657,Restaurante y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella de Oriente,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
162,135054,Seafood,07:00-19:00;,Sat;,cash,yes,22.140626,-100.915657,Restaurante y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella de Oriente,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
163,135054,Seafood,07:00-19:00;,Sat;,VISA,yes,22.140626,-100.915657,Restaurante y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella de Oriente,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
164,135054,Seafood,07:00-19:00;,Sat;,MasterCard-Eurocard,yes,22.140626,-100.915657,Restaurante y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella de Oriente,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
165,135054,Seafood,07:00-19:00;,Sun;,cash,yes,22.140626,-100.915657,Restaurante y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella de Oriente,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
166,135054,Seafood,07:00-19:00;,Sun;,VISA,yes,22.140626,-100.915657,Restaurante y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella de Oriente,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
167,135054,Seafood,07:00-19:00;,Sun;,MasterCard-Eurocard,yes,22.140626,-100.915657,Restaurante y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella de Oriente,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
168,135053,Cafeteria,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,cash,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
169,135053,Cafeteria,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,VISA,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
170,135053,Cafeteria,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
171,135053,Cafeteria,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,American_Express,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
172,135053,Cafeteria,11:00-22:00;,Sat;,cash,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
173,135053,Cafeteria,11:00-22:00;,Sat;,VISA,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
174,135053,Cafeteria,11:00-22:00;,Sat;,MasterCard-Eurocard,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
175,135053,Cafeteria,11:00-22:00;,Sat;,American_Express,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
176,135053,Cafeteria,11:00-22:00;,Sun;,cash,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
177,135053,Cafeteria,11:00-22:00;,Sun;,VISA,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
178,135053,Cafeteria,11:00-22:00;,Sun;,MasterCard-Eurocard,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
179,135053,Cafeteria,11:00-22:00;,Sun;,American_Express,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
180,135053,Fast_Food,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,cash,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
181,135053,Fast_Food,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,VISA,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
182,135053,Fast_Food,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
183,135053,Fast_Food,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,American_Express,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
184,135053,Fast_Food,11:00-22:00;,Sat;,cash,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
185,135053,Fast_Food,11:00-22:00;,Sat;,VISA,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
186,135053,Fast_Food,11:00-22:00;,Sat;,MasterCard-Eurocard,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
187,135053,Fast_Food,11:00-22:00;,Sat;,American_Express,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
188,135053,Fast_Food,11:00-22:00;,Sun;,cash,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
189,135053,Fast_Food,11:00-22:00;,Sun;,VISA,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
190,135053,Fast_Food,11:00-22:00;,Sun;,MasterCard-Eurocard,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
191,135053,Fast_Food,11:00-22:00;,Sun;,American_Express,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
192,135053,Pizzeria,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,cash,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
193,135053,Pizzeria,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,VISA,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
194,135053,Pizzeria,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
195,135053,Pizzeria,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;,American_Express,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
196,135053,Pizzeria,11:00-22:00;,Sat;,cash,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
197,135053,Pizzeria,11:00-22:00;,Sat;,VISA,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
198,135053,Pizzeria,11:00-22:00;,Sat;,MasterCard-Eurocard,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
199,135053,Pizzeria,11:00-22:00;,Sat;,American_Express,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
200,135053,Pizzeria,11:00-22:00;,Sun;,cash,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
201,135053,Pizzeria,11:00-22:00;,Sun;,VISA,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
202,135053,Pizzeria,11:00-22:00;,Sun;,MasterCard-Eurocard,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
203,135053,Pizzeria,11:00-22:00;,Sun;,American_Express,yes,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,section,high,familiar,closed,none
204,135052,Bar,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,cash,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
205,135052,Bar,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,VISA,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
206,135052,Bar,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
207,135052,Bar,08:00-23:30;,Sat;,cash,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
208,135052,Bar,08:00-23:30;,Sat;,VISA,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
209,135052,Bar,08:00-23:30;,Sat;,MasterCard-Eurocard,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
210,135052,Bar,08:00-23:30;,Sun;,cash,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
211,135052,Bar,08:00-23:30;,Sun;,VISA,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
212,135052,Bar,08:00-23:30;,Sun;,MasterCard-Eurocard,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
213,135052,Bar_Pub_Brewery,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,cash,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
214,135052,Bar_Pub_Brewery,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,VISA,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
215,135052,Bar_Pub_Brewery,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
216,135052,Bar_Pub_Brewery,08:00-23:30;,Sat;,cash,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
217,135052,Bar_Pub_Brewery,08:00-23:30;,Sat;,VISA,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
218,135052,Bar_Pub_Brewery,08:00-23:30;,Sat;,MasterCard-Eurocard,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
219,135052,Bar_Pub_Brewery,08:00-23:30;,Sun;,cash,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
220,135052,Bar_Pub_Brewery,08:00-23:30;,Sun;,VISA,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
221,135052,Bar_Pub_Brewery,08:00-23:30;,Sun;,MasterCard-Eurocard,none,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
222,135049,Seafood,12:00-20:00;,Mon;Tue;Wed;Thu;Fri;,cash,none,22.135011,-101.0286,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
223,135049,Seafood,12:00-20:00;,Sat;,cash,none,22.135011,-101.0286,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
224,135049,Seafood,12:00-20:00;,Sun;,cash,none,22.135011,-101.0286,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
225,135048,Bar,11:00-22:30;,Mon;Tue;Wed;Thu;Fri;,cash,yes,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
226,135048,Bar,11:00-22:30;,Mon;Tue;Wed;Thu;Fri;,VISA,yes,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
227,135048,Bar,11:00-22:30;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,yes,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
228,135048,Bar,11:00-22:30;,Mon;Tue;Wed;Thu;Fri;,American_Express,yes,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
229,135048,Bar,11:00-22:30;,Sat;,cash,yes,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
230,135048,Bar,11:00-22:30;,Sat;,VISA,yes,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
231,135048,Bar,11:00-22:30;,Sat;,MasterCard-Eurocard,yes,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
232,135048,Bar,11:00-22:30;,Sat;,American_Express,yes,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
233,135048,Bar,11:00-22:30;,Sun;,cash,yes,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
234,135048,Bar,11:00-22:30;,Sun;,VISA,yes,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
235,135048,Bar,11:00-22:30;,Sun;,MasterCard-Eurocard,yes,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
236,135048,Bar,11:00-22:30;,Sun;,American_Express,yes,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosi,SLP,Mexico,none,high,familiar,closed,none
237,135046,Fast_Food,08:30-21:00;,Mon;Tue;Wed;Thu;Fri;,cash,yes,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
238,135046,Fast_Food,08:30-21:00;,Mon;Tue;Wed;Thu;Fri;,VISA,yes,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
239,135046,Fast_Food,08:30-21:00;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,yes,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
240,135046,Fast_Food,08:30-21:00;,Sat;,cash,yes,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
241,135046,Fast_Food,08:30-21:00;,Sat;,VISA,yes,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
242,135046,Fast_Food,08:30-21:00;,Sat;,MasterCard-Eurocard,yes,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
243,135046,Fast_Food,08:30-21:00;,Sun;,cash,yes,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
244,135046,Fast_Food,08:30-21:00;,Sun;,VISA,yes,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
245,135046,Fast_Food,08:30-21:00;,Sun;,MasterCard-Eurocard,yes,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
246,135044,Chinese,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,cash,none,22.141848,-100.997475,Restaurant Wu Zhuo Yi,Himno Nacional 100 Avenida,San Luis Potosi,SLP,Mexico,none,medium,familiar,closed,none
